Time (years),Data_1,Data_2
3851416000.0,550075.333227508,
3855884000.0,549694.0500611857,
3860352000.0,549313.0311802152,
3864820000.0,548932.2764014078,
3869288000.0,548551.7855417018,
3873756000.0,548171.5584181625,
3878224000.0,547791.5948479818,
3882692000.0,547411.8946484785,
3887160000.0,547032.4576370979,
3891628000.0,546653.283631412,
3896096000.0,546274.372449119,
3900564000.0,545895.7239080437,
3905032000.0,545517.3378261371,
3909500000.0,545139.2140214763,
3913968000.0,544761.3523122647,
3918436000.0,544383.7525168315,
3922904000.0,544006.4144536318,
3927372000.0,543629.3379412468,
3931840000.0,543252.5227983831,
3936308000.0,542875.9688438734,
3940776000.0,542499.6758966754,
3945244000.0,542123.643775873,
3949712000.0,541747.8723006749,
3954180000.0,541372.3612904154,
3958648000.0,540997.1105645539,
3963116000.0,540622.119942675,
3967584000.0,540247.3892444884,
3972052000.0,539872.9182898287,
3976520000.0,539498.7068986554,
3980988000.0,539124.7548910528,
3985456000.0,538751.06208723,
3989924000.0,538377.6283075206,
3994392000.0,538004.4533723828,
3998860000.0,537631.537102399,
4003328000.0,537258.8793182764,
4007796000.0,536886.4798408462,
4012264000.0,536514.3384910637,
4016732000.0,536142.4550900086,
4021200000.0,535770.8294588844,
4025668000.0,535399.4614190187,
4030136000.0,535028.3507918628,
4034604000.0,534657.4973989918,
4039072000.0,534286.9010621045,
4043540000.0,533916.5616030232,
4048008000.0,533546.4788436939,
4052476000.0,533176.6526061856,
4056944000.0,532807.0827126913,
4061412000.0,532437.7689855266,
4065880000.0,532068.7112471306,
4070348000.0,531699.9093200655,
4074816000.0,531331.3630270163,
4079284000.0,530963.072190791,
4083752000.0,530595.0366343205,
4088220000.0,530227.2561806584,
4092688000.0,529859.7306529807,
4097156000.0,529492.4598745863,
4101624000.0,529125.4436688964,
4106092000.0,528758.6818594548,
4110560000.0,528392.1742699273,
4115028000.0,528025.9207241022,
4119496000.0,527659.9210458897,
4123964000.0,527294.1750593223,
4128432000.0,526928.6825885542,
4132900000.0,526563.4434578618,
4137368000.0,526198.457491643,
4141836000.0,525833.7245144177,
4146304000.0,525469.2443508272,
4150772000.0,525105.0168256344,
4155240000.0,524741.0417637238,
4159708000.0,524377.3189901012,
4164176000.0,524013.84832989366,
4168644000.0,523650.6296083494,
4173112000.0,523287.66265083797,
4177580000.0,522924.94728284975,
4182048000.0,522562.4833299962,
4186516000.0,522200.2706180096,
4190984000.0,521838.3089727431,
4195452000.0,521476.5982201705,
4199920000.0,521115.13818638615,
4204388000.0,520753.92869760515,
4208856000.0,520392.9695801629,
4213324000.0,520032.26066051517,
4217792000.0,519671.8017652381,
4222260000.0,519311.592721028,
4226728000.0,518951.63335470133,
4231196000.0,518591.92349319457,
4235664000.0,518232.4629635641,
4240132000.0,517873.2515929863,
4244600000.0,517514.28920875717,
4249068000.0,517155.57563829265,
4253536000.0,516797.1107091281,
4258004000.0,516438.8942489185,
4262472000.0,516080.9260854384,
4266940000.0,515723.2060465815,
4271408000.0,515365.733960361,
4275876000.0,515008.50965490914,
4280344000.0,514651.53295847744,
4284812000.0,514294.8036994364,
4289280000.0,513938.3217062755,
4293748000.0,513582.0868076031,
4298216000.0,513226.09883214626,
4302684000.0,512870.357608751,
4307152000.0,512514.8629663817,
4311620000.0,512159.6147341215,
4316088000.0,511804.61274117185,
4320556000.0,511449.85681685276,
4325024000.0,511095.3467906024,
4329492000.0,510741.08249197714,
4333960000.0,510387.06375065167,
4338428000.0,510033.29039641866,
4342896000.0,509679.7622591887,
4347364000.0,509326.4791689903,
4351832000.0,508973.4409559698,
4356300000.0,508620.64745039126,
4360768000.0,508268.09848263644,
4365236000.0,507915.79388320463,
4369704000.0,507563.73348271265,
4374172000.0,507211.91711189464,
4378640000.0,506860.3446016021,
4383108000.0,506509.0157828039,
4387576000.0,506157.9304865858,
4392044000.0,505807.088544151,
4396512000.0,505456.4897868194,
4400980000.0,505106.1340460279,
4405448000.0,504756.02115333034,
4409916000.0,504406.15094039723,
4414384000.0,504056.5232390158,
4418852000.0,503707.1378810898,
4423320000.0,503357.9946986396,
4427788000.0,503009.09352380194,
4432256000.0,502660.4341888299,
4436724000.0,502312.0165260929,
4441192000.0,501963.84036807646,
4445660000.0,501615.9055473823,
4450128000.0,501268.21189672814,
4454596000.0,500920.7592489476,
4459064000.0,500573.54743699025,
4463532000.0,500226.5762939214,
4468000000.0,499879.8456529221,
4472468000.0,499533.35534728906,
4476936000.0,499187.1052104344,
4481404000.0,498841.09507588594,
4485872000.0,498495.3247772867,
4490340000.0,498149.794148395,
4494808000.0,497804.50302308454,
4499276000.0,497459.45123534405,
4503744000.0,497114.6386192774,
4508212000.0,496770.0650091034,
4512680000.0,496425.73023915576,
4517148000.0,496081.6341438831,
4521616000.0,495737.7765578487,
4526084000.0,495394.1573157305,
4530552000.0,495050.77625232126,
4535020000.0,494707.63320252794,
4539488000.0,494364.72800137213,
4543956000.0,494022.0604839897,
4548424000.0,493679.6304856308,
4552892000.0,493337.4378416598,
4557360000.0,492995.4823875552,
4561828000.0,492653.76395890943,
4566296000.0,492312.28239142906,
4570764000.0,491971.0375209344,
4575232000.0,491630.02918335964,
4579700000.0,491289.2572147526,
4584168000.0,490948.7214512748,
4588636000.0,490608.42172920133,
4593104000.0,490268.3578849208,
4597572000.0,489928.5297549351,
4602040000.0,489588.93717585964,
4606508000.0,489249.57998442283,
4610976000.0,488910.4580174665,
4615444000.0,488571.5711119454,
4619912000.0,488232.9191049274,
4624380000.0,487894.50183359324,
4628848000.0,487556.3191352366,
4633316000.0,487218.37084726384,
4637784000.0,486880.65680719406,
4642252000.0,486543.176852659,
4646720000.0,486205.9308214029,
4651188000.0,485868.9185512825,
4655656000.0,485532.139880267,
4660124000.0,485195.59464643773,
4664592000.0,484859.2826879884,
4669060000.0,484523.2038432249,
4673528000.0,484187.3579505651,
4677996000.0,483851.7448485389,
4682464000.0,483516.36437578814,
4686932000.0,483181.21637106646,
4691400000.0,482846.30067323934,
4695868000.0,482511.6171212839,
4700336000.0,482177.16555428883,
4704804000.0,481842.9458114545,
4709272000.0,481508.9577320926,
4713740000.0,481175.2011556262,
4718208000.0,480841.67592158983,
4722676000.0,480508.3818696291,
4727144000.0,480175.3188395007,
4731612000.0,479842.48667107266,
4736080000.0,479509.88520432374,
4740548000.0,479177.51427934377,
4745016000.0,478845.37373633333,
4749484000.0,478513.4634156038,
4753952000.0,478181.7831575773,
4758420000.0,477850.3328027865,
4762888000.0,477519.1121918746,
4767356000.0,477188.1211655953,
4771824000.0,476857.3595648127,
4776292000.0,476526.82723050105,
4780760000.0,476196.52400374506,
4785228000.0,475866.4497257394,
4789696000.0,475536.60423778894,
4794164000.0,475206.98738130846,
4798632000.0,474877.59899782273,
4803100000.0,474548.4389289663,
4807568000.0,474219.5070164836,
4812036000.0,473890.80310222856,
4816504000.0,473562.32702816493,
4820972000.0,473234.07863636594,
4825440000.0,472906.05776901427,
4829908000.0,472578.26426840195,
4834376000.0,472250.6979769304,
4838844000.0,471923.3587371102,
4843312000.0,471596.24639156123,
4847780000.0,471269.3607830123,
4852248000.0,470942.70175430126,
4856716000.0,470616.26914837497,
4861184000.0,470290.06280828913,
4865652000.0,469964.08257720823,
4870120000.0,469638.3282984054,
4874588000.0,469312.7998152625,
4879056000.0,468987.49697126984,
4883524000.0,468662.41961002635,
4887992000.0,468337.5675752393,
4892460000.0,468012.9407107242,
4896928000.0,467688.538860405,
4901396000.0,467364.3618683137,
4905864000.0,467040.4095785905,
4910332000.0,466716.6818354835,
4914800000.0,466393.178483349,
4919268000.0,466069.89936665085,
4923736000.0,465746.844329961,
4928204000.0,465424.013217959,
4932672000.0,465101.4058754321,
4937140000.0,464779.02214727504,
4941608000.0,464456.86187849025,
4946076000.0,464134.92491418746,
4950544000.0,463813.2110995838,
4955012000.0,463491.7202800036,
4959480000.0,463170.45230087865,
4963948000.0,462849.4070077476,
4968416000.0,462528.58424625633,
4972884000.0,462207.9838621577,
4977352000.0,461887.6057013113,
4981820000.0,461567.4496096839,
4986288000.0,461247.5154333487,
4990756000.0,460927.80301848584,
4995224000.0,460608.3122113819,
4999692000.0,460289.0428584301,
5004160000.0,459969.9948061302,
5008628000.0,459651.16790108813,
5013096000.0,459332.56199001643,
5017564000.0,459014.1769197337,
5022032000.0,458696.01253716473,
5026500000.0,458378.0686893405,
5030968000.0,458060.34522339795,
5035436000.0,457742.84198658005,
5039904000.0,457425.55882623553,
5044372000.0,457108.4955898191,
5048840000.0,456791.652124891,
5053308000.0,456475.0282791173,
5057776000.0,456158.6239002696,
5062244000.0,455842.4388362251,
5066712000.0,455526.47293496615,
5071180000.0,455210.72604458086,
5075648000.0,454895.1980132624,
5080116000.0,454579.88868930924,
5084584000.0,454264.797921125,
5089052000.0,453949.9255572184,
5093520000.0,453635.271446203,
5097988000.0,453320.8354367975,
5102456000.0,453006.61737782543,
5106924000.0,452692.617118215,
5111392000.0,452378.83450699924,
5115860000.0,452065.2693933157,
5120328000.0,451751.92162640666,
5124796000.0,451438.7910556188,
5129264000.0,451125.8775304032,
5133732000.0,450813.18090031535,
5138200000.0,450500.701015015,
5142668000.0,450188.4377242662,
5147136000.0,449876.39087793697,
5151604000.0,449564.56032599945,
5156072000.0,449252.9459185298,
5160540000.0,448941.5475057081,
5165008000.0,448630.3649378183,
5169476000.0,448319.3980652481,
5173944000.0,448008.6467384888,
5178412000.0,447698.11080813553,
5182880000.0,447387.79012488684,
5187348000.0,447077.68453954486,
5191816000.0,446767.79390301503,
5196284000.0,446458.11806630617,
5200752000.0,446148.6568805304,
5205220000.0,445839.41019690305,
5209688000.0,445530.37786674255,
5214156000.0,445221.55974147044,
5218624000.0,444912.95567261113,
5223092000.0,444604.5655117921,
5227560000.0,444296.38911074353,
5232028000.0,443988.42632129847,
5236496000.0,443680.6769953926,
5240964000.0,443373.1409850643,
5245432000.0,443065.81814245455,
5249900000.0,442758.7083198066,
5254368000.0,442451.81136946636,
5258836000.0,442145.127143882,
5263304000.0,441838.65549560386,
5267772000.0,441532.39627728466,
5272240000.0,441226.3493416792,
5276708000.0,440920.51454164425,
5281176000.0,440614.8917301387,
5285644000.0,440309.48076022323,
5290112000.0,440004.28148506046,
5294580000.0,439699.2937579148,
5299048000.0,439394.5174321523,
5303516000.0,439089.9523612407,
5307984000.0,438785.5983987493,
5312452000.0,438481.4553983489,
5316920000.0,438177.52321381174,
5321388000.0,437873.80169901135,
5325856000.0,437570.2907079226,
5330324000.0,437266.9900946216,
5334792000.0,436963.89971328556,
5339260000.0,436661.0194181928,
5343728000.0,436358.34906372265,
5348196000.0,436055.88850435533,
5352664000.0,435753.637594672,
5357132000.0,435451.5961893545,
5361600000.0,435149.7641431855,
5366068000.0,434848.14131104836,
5370536000.0,434546.7275479269,
5375004000.0,434245.5227089055,
5379472000.0,433944.52664916904,
5383940000.0,433643.73922400275,
5388408000.0,433343.16028879216,
5392876000.0,433042.78969902307,
5397344000.0,432742.6273102814,
5401812000.0,432442.67297825316,
5406280000.0,432142.9265587245,
5410748000.0,431843.3879075814,
5415216000.0,431544.05688080983,
5419684000.0,431244.9333344955,
5424152000.0,430946.01712482393,
5428620000.0,430647.30810808035,
5433088000.0,430348.8061406495,
5437556000.0,430050.51107901573,
5442024000.0,429752.42277976294,
5446492000.0,429454.54109957436,
5450960000.0,429156.86589523253,
5455428000.0,428859.3970236193,
5459896000.0,428562.1343417158,
5464364000.0,428265.07770660205,
5468832000.0,427968.22697545745,
5473300000.0,427671.58200556017,
5477768000.0,427375.1426542874,
5482236000.0,427078.9087791152,
5486704000.0,426782.88023761834,
5491172000.0,426487.05688747036,
5495640000.0,426191.4385864435,
5500108000.0,425896.02519240853,
5504576000.0,425600.8165633347,
5509044000.0,425305.81255728984,
5513512000.0,425011.01303244,
5517980000.0,424716.4178470496,
5522448000.0,424422.0268594814,
5526916000.0,424127.8399281962,
5531384000.0,423833.856911753,
5535852000.0,423540.0776688088,
5540320000.0,423246.5020581185,
5544788000.0,422953.1299385351,
5549256000.0,422659.9611690092,
5553724000.0,422366.9956085893,
5558192000.0,422074.2331164217,
5562660000.0,421781.67355175,
5567128000.0,421489.3167739158,
5571596000.0,421197.1626423578,
5576064000.0,420905.2110166124,
5580532000.0,420613.4617563133,
5585000000.0,420321.91472119134,
5589468000.0,420030.5697710748,
5593936000.0,419739.426765889,
5598404000.0,419448.4855656564,
5602872000.0,419157.74603049643,
5607340000.0,418867.2080206255,
5611808000.0,418576.871396357,
5616276000.0,418286.73601810104,
5620744000.0,417996.80174636445,
5625212000.0,417707.0684417509,
5629680000.0,417417.5359649605,
5634148000.0,417128.20417679014,
5638616000.0,416839.072938133,
5643084000.0,416550.1421099787,
5647552000.0,416261.4115534133,
5652020000.0,415972.88112961914,
5656488000.0,415684.55069987476,
5660956000.0,415396.42012555484,
5665424000.0,415108.4892681301,
5669892000.0,414820.7579891674,
5674360000.0,414533.22615032946,
5678828000.0,414245.89361337497,
5683296000.0,413958.7602401583,
5687764000.0,413671.82589262974,
5692232000.0,413385.09043283516,
5696700000.0,413098.5537229161,
5701168000.0,412812.2156251097,
5705636000.0,412526.07600174844,
5710104000.0,412240.13471526036,
5714572000.0,411954.3916281688,
5719040000.0,411668.84660309245,
5723508000.0,411383.49950274517,
5727976000.0,411098.35018993594,
5732444000.0,410813.39852756896,
5736912000.0,410528.6443786433,
5741380000.0,410244.08760625316,
5745848000.0,409959.7280735875,
5750316000.0,409675.56564393017,
5754784000.0,409391.6001806598,
5759252000.0,409107.83154724963,
5763720000.0,408824.2596072677,
5768188000.0,408540.8842243764,
5772656000.0,408257.7052623328,
5777124000.0,407974.72258498834,
5781592000.0,407691.93605628883,
5786060000.0,407409.3455402744,
5790528000.0,407126.9509010794,
5794996000.0,406844.75200293236,
5799464000.0,406562.7487101559,
5803932000.0,406280.94088716677,
5808400000.0,405999.3283984756,
5812868000.0,405717.91110868694,
5817336000.0,405436.6888824993,
5821804000.0,405155.6615847048,
5826272000.0,404874.82908018946,
5830740000.0,404594.19123393286,
5835208000.0,404313.74791100813,
5839676000.0,404033.498976582,
5844144000.0,403753.4442959146,
5848612000.0,403473.58373435953,
5853080000.0,403193.91715736367,
5857548000.0,402914.44443046715,
5862016000.0,402635.1654193033,
5866484000.0,402356.0799895986,
5870952000.0,402077.18800717266,
5875420000.0,401798.489337938,
5879888000.0,401519.9838479002,
5884356000.0,401241.6714031575,
5888824000.0,400963.55186990125,
5893292000.0,400685.6251144153,
5897760000.0,400407.89100307634,
5902228000.0,400130.3494023536,
5906696000.0,399853.00017880887,
5911164000.0,399575.8431990965,
5915632000.0,399298.8783299632,
5920100000.0,399022.105438248,
5924568000.0,398745.5243908824,
5929036000.0,398469.13505488995,
5933504000.0,398192.93729738647,
5937972000.0,397916.9309855799,
5942440000.0,397641.1159867702,
5946908000.0,397365.4921683493,
5951376000.0,397090.05939780094,
5955844000.0,396814.81754270097,
5960312000.0,396539.76647071686,
5964780000.0,396264.9060496078,
5969248000.0,395990.23614722467,
5973716000.0,395715.75663151,
5978184000.0,395441.4673704977,
5982652000.0,395167.36823231337,
5987120000.0,394893.45908517385,
5991588000.0,394619.7397973874,
5996056000.0,394346.2102373535,
6000524000.0,394072.870273563,
6004992000.0,393799.71977459773,
6009460000.0,393526.7586091307,
6013928000.0,393253.98664592585,
6018396000.0,392981.40375383827,
6022864000.0,392709.0098018138,
6027332000.0,392436.8046588892,
6031800000.0,392164.78819419193,
6036268000.0,391892.96027694026,
6040736000.0,391621.320776443,
6045204000.0,391349.86956209963,
6049672000.0,391078.60650340014,
6054140000.0,390807.531469925,
6058608000.0,390536.64433134504,
6063076000.0,390265.94495742145,
6067544000.0,389995.43321800564,
6072012000.0,389725.10898303933,
6076480000.0,389454.9721225543,
6080948000.0,389185.02250667254,
6085416000.0,388915.2600056059,
6089884000.0,388645.68448965624,
6094352000.0,388376.29582921544,
6098820000.0,388107.0938947651,
6103288000.0,387838.07855687663,
6107756000.0,387569.2496862112,
6112224000.0,387300.60715351946,
6116692000.0,387032.15082964185,
6121160000.0,386763.88058550825,
6125628000.0,386495.796292138,
6130096000.0,386227.89782063983,
6134564000.0,385960.18504221184,
6139032000.0,385692.6578281414,
6143500000.0,385425.31604980514,
6147968000.0,385158.15957866877,
6152436000.0,384891.1882862871,
6156904000.0,384624.4020443041,
6161372000.0,384357.80072445254,
6165840000.0,384091.38419855415,
6170308000.0,383825.1523385196,
6174776000.0,383559.1050163481,
6179244000.0,383293.24210412794,
6183712000.0,383027.56347403576,
6188180000.0,382762.06899833697,
6192648000.0,382496.7585493855,
6197116000.0,382231.63199962367,
6201584000.0,381966.6892215823,
6206052000.0,381701.9300878806,
6210520000.0,381437.3544712259,
6214988000.0,381172.9622444139,
6219456000.0,380908.7532803285,
6223924000.0,380644.72745194164,
6228392000.0,380380.88463231333,
6232860000.0,380117.22469459154,
6237328000.0,379853.7475120122,
6241796000.0,379590.45295789914,
6246264000.0,379327.3409056639,
6250732000.0,379064.41122880584,
6255200000.0,378801.663800912,
6259668000.0,378539.098495657,
6264136000.0,378276.715186803,
6268604000.0,378014.5137481998,
6273072000.0,377752.49405378447,
6277540000.0,377490.6559775816,
6282008000.0,377228.99939370307,
6286476000.0,376967.5241763479,
6290944000.0,376706.2301998024,
6295412000.0,376445.11733844003,
6299880000.0,376184.18546672136,
6304348000.0,375923.43445919384,
6308816000.0,375662.864190492,
6313284000.0,375402.4745353373,
6317752000.0,375142.2653685379,
6322220000.0,374882.23656498885,
6326688000.0,374622.3879996718,
6331156000.0,374362.7195476552,
6335624000.0,374103.231084094,
6340092000.0,373843.92248422967,
6344560000.0,373584.79362339026,
6349028000.0,373325.84437699016,
6353496000.0,373067.07462053007,
6357964000.0,372808.4842295971,
6362432000.0,372550.0730798645,
6366900000.0,372291.84104709176,
6371368000.0,372033.7880071245,
6375836000.0,371775.9138358943,
6380304000.0,371518.2184094189,
6384772000.0,371260.70160380175,
6389240000.0,371003.36329523235,
6393708000.0,370746.203359986,
6398176000.0,370489.2216744237,
6402644000.0,370232.41811499227,
6407112000.0,369975.79255822394,
6411580000.0,369719.3448807368,
6416048000.0,369463.0749592342,
6420516000.0,369206.98267050524,
6424984000.0,368951.0678914241,
6429452000.0,368695.3304989506,
6433920000.0,368439.77037012967,
6438388000.0,368184.3873820915,
6442856000.0,367929.1814120514,
6447324000.0,367674.1523373099,
6451792000.0,367419.3000352525,
6456260000.0,367164.6243833498,
6460728000.0,366910.1252591571,
6465196000.0,366655.8025403148,
6469664000.0,366401.656104548,
6474132000.0,366147.6858296667,
6478600000.0,365893.8915935653,
6483068000.0,365640.2732742231,
6487536000.0,365386.8307497039,
6492004000.0,365133.56389815605,
6496472000.0,364880.47259781224,
6500940000.0,364627.5567269897,
6505408000.0,364374.8161640899,
6509876000.0,364122.2507875987,
6514344000.0,363869.86047608615,
6518812000.0,363617.64510820643,
6523280000.0,363365.6045626978,
6527748000.0,363113.7387183827,
6532216000.0,362862.0474541675,
6536684000.0,362610.53064904246,
6541152000.0,362359.18818208174,
6545620000.0,362108.01993244333,
6550088000.0,361857.025779369,
6554556000.0,361606.2056021842,
6559024000.0,361355.55928029807,
6563492000.0,361105.08669320325,
6567960000.0,360854.787720476,
6572428000.0,360604.662241776,
6576896000.0,360354.71013684635,
6581364000.0,360104.9312855135,
6585832000.0,359855.3255676872,
6590300000.0,359605.8928633605,
6594768000.0,359356.63305260957,
6599236000.0,359107.54601559363,
6603704000.0,358858.6316325551,
6608172000.0,358609.8897838194,
6612640000.0,358361.3203497948,
6617108000.0,358112.9232109726,
6621576000.0,357864.6982479269,
6626044000.0,357616.64534131443,
6630512000.0,357368.7643718748,
6634980000.0,357121.05522043025,
6639448000.0,356873.51776788564,
6643916000.0,356626.1518952283,
6648384000.0,356378.9574835282,
6652852000.0,356131.93441393756,
6657320000.0,355885.08256769116,
6661788000.0,355638.401826106,
6666256000.0,355391.8920705814,
6670724000.0,355145.5531825988,
6675192000.0,354899.3850437219,
6679660000.0,354653.3875355964,
6684128000.0,354407.56053995003,
6688596000.0,354161.90393859264,
6693064000.0,353916.41761341586,
6697532000.0,353671.10144639324,
6702000000.0,353425.95531958016,
6706468000.0,353180.9791151137,
6710936000.0,352936.1727152126,
6715404000.0,352691.53600217745,
6719872000.0,352447.0688583902,
6724340000.0,352202.7711663144,
6728808000.0,351958.64280849503,
6733276000.0,351714.6836675586,
6737744000.0,351470.8936262129,
6742212000.0,351227.272567247,
6746680000.0,350983.82037353126,
6751148000.0,350740.53692801716,
6755616000.0,350497.42211373744,
6760084000.0,350254.47581380577,
6764552000.0,350011.69791141694,
6769020000.0,349769.08828984667,
6773488000.0,349526.6468324515,
6777956000.0,349284.373422669,
6782424000.0,349042.2679440174,
6786892000.0,348800.3302800958,
6791360000.0,348558.56031458377,
6795828000.0,348316.95793124166,
6800296000.0,348075.5230139104,
6804764000.0,347834.2554465114,
6809232000.0,347593.15511304646,
6813700000.0,347352.22189759795,
6818168000.0,347111.4556843284,
6822636000.0,346870.85635748075,
6827104000.0,346630.4238013782,
6831572000.0,346390.157900424,
6836040000.0,346150.05853910156,
6840508000.0,345910.12560197455,
6844976000.0,345670.3589736864,
6849444000.0,345430.75853896065,
6853912000.0,345191.3241826007,
6858380000.0,344952.05578948976,
6862848000.0,344712.9532445909,
6867316000.0,344474.0164329469,
6871784000.0,344235.2452396802,
6876252000.0,343996.639549993,
6880720000.0,343758.1992491668,
6885188000.0,343519.92422256287,
6889656000.0,343281.8143556218,
6894124000.0,343043.86953386373,
6898592000.0,342806.08964288794,
6903060000.0,342568.4745683732,
6907528000.0,342331.0241960774,
6911996000.0,342093.73841183766,
6916464000.0,341856.6171015703,
6920932000.0,341619.66015127057,
6925400000.0,341382.86744701286,
6929868000.0,341146.2388749505,
6934336000.0,340909.7743213157,
6938804000.0,340673.47367241955,
6943272000.0,340437.33681465196,
6947740000.0,340201.36363448156,
6952208000.0,339965.5540184557,
6956676000.0,339729.9078532003,
6961144000.0,339494.4250254199,
6965612000.0,339259.1054218977,
6970080000.0,339023.94892949524,
6974548000.0,338788.95543515246,
6979016000.0,338554.12482588773,
6983484000.0,338319.45698879776,
6987952000.0,338084.9518110574,
6992420000.0,337850.6091799198,
6996888000.0,337616.4289827163,
7001356000.0,337382.4111068562,
7005824000.0,337148.555439827,
7010292000.0,336914.861869194,
7014760000.0,336681.33028260065,
7019228000.0,336447.9605677681,
7023696000.0,336214.7526124954,
7028164000.0,335981.70630465937,
7032632000.0,335748.8215322146,
7037100000.0,335516.0981831932,
7041568000.0,335283.53614570503,
7046036000.0,335051.13530793745,
7050504000.0,334818.8955581554,
7054972000.0,334586.816784701,
7059440000.0,334354.8988759942,
7063908000.0,334123.1417205319,
7068376000.0,333891.5452068885,
7072844000.0,333660.10922371555,
7077312000.0,333428.8336597418,
7081780000.0,333197.71840377315,
7086248000.0,332966.7633446926,
7090716000.0,332735.96837146004,
7095184000.0,332505.3333731125,
7099652000.0,332274.85823876376,
7104120000.0,332044.5428576046,
7108588000.0,331814.3871189026,
7113056000.0,331584.3909120019,
7117524000.0,331354.55412632355,
7121992000.0,331124.8766513652,
7126460000.0,330895.358376701,
7130928000.0,330665.99919198186,
7135396000.0,330436.7989869349,
7139864000.0,330207.75765136385,
7144332000.0,329978.87507514877,
7148800000.0,329750.1511482461,
7153268000.0,329521.58576068847,
7157736000.0,329293.1788025848,
7162204000.0,329064.93016412016,
7166672000.0,328836.83973555575,
7171140000.0,328608.90740722883,
7175608000.0,328381.13306955266,
7180076000.0,328153.5166130164,
7184544000.0,327926.05792818527,
7189012000.0,327698.7569057002,
7193480000.0,327471.613436278,
7197948000.0,327244.62741071125,
7202416000.0,327017.7987198681,
7206884000.0,326791.12725469255,
7211352000.0,326564.61290620395,
7215820000.0,326338.2555654974,
7220288000.0,326112.0551237433,
7224756000.0,325886.0114721877,
7229224000.0,325660.12450215186,
7233692000.0,325434.3941050324,
7238160000.0,325208.82017230126,
7242628000.0,324983.4025955056,
7247096000.0,324758.14126626775,
7251564000.0,324533.0360762851,
7256032000.0,324308.0869173303,
7260500000.0,324083.29368125077,
7264968000.0,323858.65625996905,
7269436000.0,323634.1745454825,
7273904000.0,323409.84842986346,
7278372000.0,323185.67780525895,
7282840000.0,322961.66256389086,
7287308000.0,322737.80259805574,
7291776000.0,322514.0978001248,
7296244000.0,322290.5480625438,
7300712000.0,322067.15327783313,
7305180000.0,321843.9133385876,
7309648000.0,321620.8281374766,
7314116000.0,321397.8975672437,
7318584000.0,321175.1215207071,
7323052000.0,320952.499890759,
7327520000.0,320730.03257036605,
7331988000.0,320507.719452569,
7336456000.0,320285.5604304828,
7340924000.0,320063.5553972963,
7345392000.0,319841.7042462727,
7349860000.0,319620.0068707489,
7354328000.0,319398.4631641359,
7358796000.0,319177.07301991846,
7363264000.0,318955.83633165533,
7367732000.0,318734.7529929789,
7372200000.0,318513.82289759535,
7376668000.0,318293.0459392845,
7381136000.0,318072.4220118998,
7385604000.0,317851.9510093684,
7390072000.0,317631.6328256908,
7394540000.0,317411.467354941,
7399008000.0,317191.4544912665,
7403476000.0,316971.59412888816,
7407944000.0,316751.8861621001,
7412412000.0,316532.33048526983,
7416880000.0,316312.9269928379,
7421348000.0,316093.6755793182,
7425816000.0,315874.57613929757,
7430284000.0,315655.62856743607,
7434752000.0,315436.83275846665,
7439220000.0,315218.1886071954,
7443688000.0,314999.6960085011,
7448156000.0,314781.35485733557,
7452624000.0,314563.16504872334,
7457092000.0,314345.12647776183,
7461560000.0,314127.239039621,
7466028000.0,313909.50262954365,
7470496000.0,313691.917142845,
7474964000.0,313474.482474913,
7479432000.0,313257.198521208,
7483900000.0,313040.06517726294,
7488368000.0,312823.082338683,
7492836000.0,312606.2499011459,
7497304000.0,312389.56776040146,
7501772000.0,312173.035812272,
7506240000.0,311956.6539526519,
7510708000.0,311740.4220775077,
7515176000.0,311524.34008287813,
7519644000.0,311308.4078648739,
7524112000.0,311092.62531967775,
7528580000.0,310876.99234354444,
7533048000.0,310661.50883280055,
7537516000.0,310446.1746838446,
7541984000.0,310230.9897931469,
7546452000.0,310015.9540572495,
7550920000.0,309801.0673727661,
7555388000.0,309586.3296363822,
7559856000.0,309371.7407448548,
7564324000.0,309157.30059501255,
7568792000.0,308943.0090837556,
7573260000.0,308728.8661080555,
7577728000.0,308514.8715649553,
7582196000.0,308301.02535156923,
7586664000.0,308087.32736508304,
7591132000.0,307873.77750275366,
7595600000.0,307660.3756619093,
7600068000.0,307447.1217399492,
7604536000.0,307234.0156343439,
7609004000.0,307021.0572426348,
7613472000.0,306808.24646243453,
7617940000.0,306595.5831914265,
7622408000.0,306383.0673273653,
7626876000.0,306170.698768076,
7631344000.0,305958.47741145483,
7635812000.0,305746.4031554687,
7640280000.0,305534.4758981551,
7644748000.0,305322.69553762244,
7649216000.0,305111.0619720496,
7653684000.0,304899.575099686,
7658152000.0,304688.2348188517,
7662620000.0,304477.0410279372,
7667088000.0,304265.99362540344,
7671556000.0,304055.0925097817,
7676024000.0,303844.3375796737,
7680492000.0,303633.7287337512,
7684960000.0,303423.2658707565,
7689428000.0,303212.9488895019,
7693896000.0,303002.7776888699,
7698364000.0,302792.752167813,
7702832000.0,302582.8722253539,
7707300000.0,302373.1377605852,
7711768000.0,302163.54867266933,
7716236000.0,301954.1048608389,
7720704000.0,301744.8062243961,
7725172000.0,301535.6526627131,
7729640000.0,301326.6440752316,
7734108000.0,301117.7803614633,
7738576000.0,300909.0614209893,
7743044000.0,300700.4871534604,
7747512000.0,300492.05745859694,
7751980000.0,300283.7722361889,
7756448000.0,300075.6313860955,
7760916000.0,299867.63480824546,
7765384000.0,299659.78240263695,
7769852000.0,299452.07406933734,
